,glom,id,weight,cell.type,connectivity.type,dataset,index,cell_name
8217,DL1,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8218,DL2d,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8219,DL2v,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8220,DL3,577546843,0.03125,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8221,DL4,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8222,DL5,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8223,DM1,577546843,0.34375,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8224,DM2,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8225,DM3,577546843,0.15625,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8226,DM4,577546843,0.03125,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8227,DM5,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8228,DM6,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8229,DP1l,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8230,DP1m,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8232,V,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8233,VA1d,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8234,VA1v,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8235,VA2,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8236,VA3,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8237,VA4,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8238,VA5,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8239,VA6,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8240,VA7l,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8241,VA7m,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8242,VC1,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8243,VC2,577546843,0.0625,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8244,VC3,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8245,VC4,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8246,VC5,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8247,VL1,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8248,VL2a,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8249,VL2p,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8250,VM1,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8251,VM2,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8252,VM3,577546843,0.125,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8253,VM4,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8254,VM5d,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8255,VM5v,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8256,VM6,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8257,VM7d,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8258,VM7v,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8259,VP1d,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8260,VP1l,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8261,VP1m,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8262,VP2,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8264,VP3,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8266,VP5,577546843,0,LHPV5a1,LHPV5a1_b,Hemibrain,3,LHPV5a1_b_3
8267,D,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8268,DA1,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8269,DA2,577835762,0.333333333,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8270,DA3,577835762,0.138888889,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8271,DA4l,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8272,DA4m,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8273,DC1,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8274,DC2,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8275,DC3,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8276,DC4,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8277,DL1,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8278,DL2d,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8279,DL2v,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8280,DL3,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8281,DL4,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8282,DL5,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8283,DM1,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8284,DM2,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8285,DM3,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8286,DM4,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8287,DM5,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8288,DM6,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8289,DP1l,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8290,DP1m,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8292,V,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8293,VA1d,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8294,VA1v,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8295,VA2,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8296,VA3,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8297,VA4,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8298,VA5,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8299,VA6,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8300,VA7l,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8301,VA7m,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8302,VC1,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8303,VC2,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8304,VC3,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8305,VC4,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8306,VC5,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8307,VL1,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8308,VL2a,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8309,VL2p,577835762,0.055555556,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8310,VM1,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8311,VM2,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8312,VM3,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8313,VM4,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8314,VM5d,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8315,VM5v,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8316,VM6,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8317,VM7d,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8318,VM7v,577835762,0.027777778,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8319,VP1d,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8320,VP1l,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8321,VP1m,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8322,VP2,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8324,VP3,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8326,VP5,577835762,0,LHAD1f4,LHAD1f4,Hemibrain,2,LHAD1f4_2
8327,D,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8328,DA1,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8329,DA2,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8330,DA3,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8331,DA4l,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8332,DA4m,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8333,DC1,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8334,DC2,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8335,DC3,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8336,DC4,579576294,0.02238806,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8337,DL1,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8338,DL2d,579576294,0.014925373,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8339,DL2v,579576294,0.007462687,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8340,DL3,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8341,DL4,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8342,DL5,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8343,DM1,579576294,0.134328358,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8344,DM2,579576294,0.02238806,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8345,DM3,579576294,0.052238806,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8346,DM4,579576294,0.037313433,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8347,DM5,579576294,0.014925373,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8348,DM6,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8349,DP1l,579576294,0.111940299,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8350,DP1m,579576294,0.082089552,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8352,V,579576294,0.007462687,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8353,VA1d,579576294,0.007462687,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8354,VA1v,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8355,VA2,579576294,0.037313433,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8356,VA3,579576294,0.014925373,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8357,VA4,579576294,0.007462687,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8358,VA5,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8359,VA6,579576294,0.014925373,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8360,VA7l,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8361,VA7m,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8362,VC1,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8363,VC2,579576294,0.037313433,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8364,VC3,579576294,0.014925373,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8365,VC4,579576294,0.037313433,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8366,VC5,579576294,0.014925373,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8367,VL1,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8368,VL2a,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8369,VL2p,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8370,VM1,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8371,VM2,579576294,0.007462687,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8372,VM3,579576294,0.059701493,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8373,VM4,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8374,VM5d,579576294,0.029850746,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8375,VM5v,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8376,VM6,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8377,VM7d,579576294,0.02238806,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8378,VM7v,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8379,VP1d,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8380,VP1l,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8381,VP1m,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8382,VP2,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8384,VP3,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8386,VP5,579576294,0,LHPV5a2,LHPV5a2,Hemibrain,2,LHPV5a2_2
8387,D,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8388,DA1,580926331,0.333333333,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8389,DA2,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8390,DA3,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8391,DA4l,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8392,DA4m,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8393,DC1,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8394,DC2,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8395,DC3,580926331,0.214285714,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8396,DC4,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8397,DL1,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8398,DL2d,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8399,DL2v,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8400,DL3,580926331,0.023809524,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8401,DL4,580926331,0.071428571,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8402,DL5,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8403,DM1,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8404,DM2,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8405,DM3,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8406,DM4,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8407,DM5,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8408,DM6,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8409,DP1l,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8410,DP1m,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8412,V,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8413,VA1d,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8414,VA1v,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8415,VA2,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8416,VA3,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8417,VA4,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8418,VA5,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8419,VA6,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8420,VA7l,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8421,VA7m,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8422,VC1,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8423,VC2,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8424,VC3,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8425,VC4,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8426,VC5,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8427,VL1,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8428,VL2a,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8429,VL2p,580926331,0.023809524,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8430,VM1,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8431,VM2,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8432,VM3,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8433,VM4,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8434,VM5d,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8435,VM5v,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8436,VM6,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8437,VM7d,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8438,VM7v,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8439,VP1d,580926331,0.023809524,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8440,VP1l,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8441,VP1m,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8442,VP2,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8444,VP3,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8446,VP5,580926331,0,LHAD3a8,LHAD3a8_a,Hemibrain,1,LHAD3a8_a_1
8447,D,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8448,DA1,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8449,DA2,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8450,DA3,5813010200,0.085714286,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8451,DA4l,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8452,DA4m,5813010200,0.028571429,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8453,DC1,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8454,DC2,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8455,DC3,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8456,DC4,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8457,DL1,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8458,DL2d,5813010200,0.057142857,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8459,DL2v,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8460,DL3,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8461,DL4,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8462,DL5,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8463,DM1,5813010200,0.371428571,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8464,DM2,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8465,DM3,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8466,DM4,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8467,DM5,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8468,DM6,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8469,DP1l,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8470,DP1m,5813010200,0.028571429,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8472,V,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8473,VA1d,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8474,VA1v,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8475,VA2,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8476,VA3,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8477,VA4,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8478,VA5,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8479,VA6,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8480,VA7l,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8481,VA7m,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8482,VC1,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8483,VC2,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8484,VC3,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8485,VC4,5813010200,0.028571429,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8486,VC5,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8487,VL1,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8488,VL2a,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8489,VL2p,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8490,VM1,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8491,VM2,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8492,VM3,5813010200,0.142857143,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8493,VM4,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8494,VM5d,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8495,VM5v,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8496,VM6,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8497,VM7d,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8498,VM7v,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8499,VP1d,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
8500,VP1l,5813010200,0,LHPV5d1,LHPV5d1_a,Hemibrain,1,LHPV5d1_a_1
